"X","Y","OBJECTID","FolderRSN","Permit_","InDate","FolderType","FolderDesc","FolderGroupDesc","SubDesc","FolderDescription","FolderCondition","IssueDate","valuation","PropertyRSN","PropX","PropY","Address","GlobalID"
3187110.73548806,1678306.94895664,475177665,1491907,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2. 4 DECKS ON THIS BUILDING
FOR 13226 E KANSAS DR K281, 13234 13226 E KANSAS DR K282, 13236 13226 E KANSAS DR K278, 13236 13226 E KANSAS DR K280","UNITK281- MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12. INCLUDES ALL FEES FOR RSN 1491912, 1491913, 1491918","2020/11/05 20:15:55+00","32092",40982,3187110.73548806,1678306.94895664,"13226 E KANSAS DR ","{76992CFC-3164-4F71-92E9-80880A62ABFD}"
3187097.58164297,1678285.90109847,475177669,1491912,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT K282 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1491907 13226 E KANSAS DR K281**","2020/11/05 20:17:38+00","0",41039,3187097.58164297,1678285.90109847,"13234 E KANSAS DR ","{69105B6F-865E-49D1-9460-1462B1E9DA88}"
3187084.20863822,1678264.63375255,475177670,1491913,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT K278 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1491907 13226 E KANSAS DR K281**","2020/11/05 20:18:08+00","0",41102,3187084.20863822,1678264.63375255,"13236 E KANSAS DR ","{036594AF-8F0B-4FF7-B122-0C534AB827C8}"
3187084.20863822,1678264.63375255,475177675,1491918,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT K280 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1491907 13226 E KANSAS DR K281**","2020/11/05 20:19:07+00","0",41102,3187084.20863822,1678264.63375255,"13236 E KANSAS DR ","{689FB421-C3C6-4700-A94F-27D4C851C12D}"
3185925.91403881,1678707.74474297,475177679,1491924,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2. 5 DECKS ON THIS BUILDING
FOR 12933 E KANSAS PL E202, 12953 E KANSAS PL E 203 AND E204, 12973 E KANSAS PL E205, 12993 E KANSAS PL E208,","UNIT E202- MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12. INCLUDES ALL FEES FOR RSN 1491924, 1491925, 1491927, 1491928, 1491930","2020/11/05 20:19:42+00","32092",40083,3185925.91403881,1678707.74474297,"12933 E KANSAS PL ","{F551F4AB-D429-4DF1-B12C-2899056CB54D}"
3185925.13746555,1678748.14262806,475177680,1491925,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT E203 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1491924 12933 E KANSAS PL E202**","2020/11/05 20:20:25+00","0",39995,3185925.13746555,1678748.14262806,"12953 E KANSAS PL ","{3C880E3F-29D7-4E3C-B794-B2AC54E43037}"
3185925.13746555,1678748.14262806,475177681,1491927,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT E204 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1491924 12933 E KANSAS PL E202**","2020/11/05 20:21:57+00","0",39995,3185925.13746555,1678748.14262806,"12953 E KANSAS PL ","{2E9D4B2B-25C7-4308-A9EE-41F593E5F015}"
3185985.35355248,1678748.14229998,475177682,1491928,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT E205 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1491924 12933 E KANSAS PL E202**","2020/11/05 20:22:24+00","0",39996,3185985.35355248,1678748.14229998,"12973 E KANSAS PL ","{BFF57F67-AD6A-4B7D-88FC-70ED879ECAC6}"
3185985.74134697,1678708.13286556,475177683,1491930,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT E208 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1491924 12933 E KANSAS PL E202**","2020/11/05 20:23:40+00","0",40078,3185985.74134697,1678708.13286556,"12993 E KANSAS PL ","{9340B484-17B7-4519-8D0C-DA70F41CC2FA}"
3186065.67294563,1678868.02657464,475177684,1491932,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2. 3 DECKS ON THIS BUILDING
FOR 13005 E KANSAS DR G202,13015  E KANSAS DR G204, 13025 E KANSAS PL G206","UNIT F201- MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12. INCLUDES ALL FEES FOR RSN 1491932, 1491935, 1491936","2020/11/05 20:24:27+00","32092",39728,3186065.67294563,1678868.02657464,"13004 E KANSAS DR ","{CA40207D-13CB-4EB6-8C73-CFAD21F72A37}"
3186065.67294563,1678868.02657464,475177686,1491935,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT F202 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1491932 13004 E KANSAS DR F201**","2020/11/05 20:24:56+00","0",39728,3186065.67294563,1678868.02657464,"13004 E KANSAS DR ","{EB2FFA68-C2B9-4008-A72A-3DECA49A9FC4}"
3186125.83621113,1678868.02624656,475177687,1491936,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT F208 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1491932 13004 E KANSAS DR F201**","2020/11/05 20:25:27+00","0",39729,3186125.83621113,1678868.02624656,"13034 E KANSAS DR ","{94F1559E-4764-4580-A136-F9FE74A6ADFE}"
3186105.78441396,1678708.13253748,475177691,1491955,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2. 3 DECKS ON THIS BUILDING
FOR 13005 E KANSAS DR G202,13015  E KANSAS DR G204, 13025 E KANSAS PL G206","UNIT G202- MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12. INCLUDES ALL FEES FOR RSN 1491955, 1492293, 1492294","2020/11/05 20:26:05+00","32092",40079,3186105.78441396,1678708.13253748,"13005 E KANSAS PL ","{F23F905D-6F32-488F-A65B-45515096C4B6}"
3187971.26493497,1666810.63763173,475177756,1492182,NA,"2020/10/06 14:25:39+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | HENSON 5334 | TUB TO SHOWER CONVERSION - HEATHER GARDENS","CT - Commercial Miscellaneous (With Plans)","","7985.00",67773,3187971.26493497,1666810.63763173,"13626 E BATES AVE ","{6D307952-A38C-4BEE-BABD-00826E0F4FD3}"
3186085.58366697,1678747.75352123,475177786,1492293,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT G204 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1491955 13005 E KANSAS PL G202**","2020/11/05 20:26:33+00","0",40006,3186085.58366697,1678747.75352123,"13015 E KANSAS PL ","{7B35B682-BF74-42A8-8A33-3E0F9868D9EE}"
3186125.59802264,1678747.75352123,475177787,1492294,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT G206 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1491955 13005 E KANSAS PL G202**","2020/11/05 20:26:53+00","0",40007,3186125.59802264,1678747.75352123,"13025 E KANSAS PL ","{43557C53-B9FE-405D-B2AA-932807519032}"
3186226.62275498,1678807.87774481,475177788,1492295,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2. 1 DECK ON THIS BUILDING
FOR 13074 E KANSAS DR H203","UNIT H203- MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12. INCLUDES ALL FEES FOR RSN 1481325 ","2020/11/05 20:28:13+00","32092",39873,3186226.62275498,1678807.87774481,"13074 E KANSAS DR ","{4DFC34CA-F79B-411D-9AA9-723EF75FF20C}"
3186225.82780905,1678708.13220939,475177789,1492296,NA,"2020/10/06 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2. 1 DECK ON THIS BUILDING
FOR 13095 E KANSAS DR I205","UNIT I205- MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12. INCLUDES ALL FEES FOR RSN 1492296","2020/11/05 20:28:53+00","32092",40080,3186225.82780905,1678708.13220939,"13095 E KANSAS PL ","{DCB5B737-EBC8-4FCD-93F6-776252CB32E5}"
3183232.66516022,1703924.49549048,475177844,1492467,NA,"2020/10/07 12:40:47+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDING ONLINE  - ROOFTOP EQUIPMENT ENCLOSURE

LT COMM MISC","***MJ***UNIT I*** ROUTE TO K. KRIEMEYER
***NEED GC***","","1.00",4619,3183232.66516022,1703924.49549048,"12001 E 33RD AVE ","{B9A47DCB-F0E6-4AC4-AB38-A4C41FD08DBD}"
3185345.66191848,1678867.56233673,475177913,1492659,NA,"2020/10/08 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2. 4 DECKS ON THIS BUILDING
FOR 12788 E KANSAS DR P203, P204,12790  E KANSAS DR P201, P202","UNIT P203- MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12. INCLUDES ALL FEES FOR RSN 1492659,1492661,1492662,1492665","2020/11/05 20:31:41+00","32092",39731,3185345.66191848,1678867.56233673,"12788 E KANSAS DR ","{48F053DE-F99B-4C3A-93BE-2EF4FCEC211E}"
3185345.66191848,1678867.56233673,475177915,1492661,NA,"2020/10/08 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT P204 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1492659 12788 E KANSAS DR P203**","2020/11/05 20:32:12+00","0",39731,3185345.66191848,1678867.56233673,"12788 E KANSAS DR ","{12389699-4CE6-47D4-AF1C-B7BF94B252D9}"
3185385.78421356,1678868.02854314,475177916,1492662,NA,"2020/10/08 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT P201 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1492659 12788 E KANSAS DR P203**","2020/11/05 20:32:47+00","0",39727,3185385.78421356,1678868.02854314,"12790 E KANSAS DR ","{71C27AA3-4D0F-4142-A81B-607594F15663}"
3185385.78421356,1678868.02854314,475177918,1492665,NA,"2020/10/08 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","DECK REPLACEMENT PER MASTER PLAN LCA-2","UNIT P202 - MASTER PLAN FOR DECK REPLACEMENT AT LIBERTY CREEK APARTMENT COMPLEX FOR 2 DECK TYPES; TYPE I=5 X 10, TYPE 2=7X12**NO FEE PERMIT. ALL FEES PAID ON RSN 1492659 12788 E KANSAS DR P203**","2020/11/05 20:33:15+00","0",39727,3185385.78421356,1678868.02854314,"12790 E KANSAS DR ","{ACE34606-42B4-4F22-9F95-5939AAB38816}"
3222786.77535631,1645606.29191715,475178087,1493210,NA,"2020/10/09 11:04:57+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | ICR Bldg C UNIT 220 Additional Access Control I Limited/Comm Misc.","BLDG C UNIT 220","","3000.00",123971,3222786.77535631,1645606.29191715,"6235 S MAIN ST ","{15847B9D-5CB0-4EEA-928E-18FCA1A15DA2}"
3222786.77535631,1645606.29191715,475178262,1493614,NA,"2020/10/12 10:32:25+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | ICR Bldg C UNIT 220 Additional Access Control | ADD ACCESS CONTROL TO T & B OF NORTH STAIR ONLY","BLDG C UNIT 220","2020/10/14 15:20:39+00","3000.00",123971,3222786.77535631,1645606.29191715,"6235 S MAIN ST ","{B6223D7A-9B94-4832-B587-CC79C2979FD1}"
3200483.40985814,1671105.08540764,475178385,1494000,NA,"2020/10/13 10:50:43+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Breakaway Condos Decks | Replacing Existing Deck Decks on Multi-Family Building","LT - Commercial Miscellaneous","","23000",57977,3200483.40985814,1671105.08540764,"17101 E BALTIC DR ","{D6BBD657-78EF-41AA-B967-E35734660B80}"
3200406.00876622,1670992.31627622,475178386,1494002,NA,"2020/10/13 10:53:59+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Breakaway Deck Replacement  | Scope of Work Includes:Structural===LT-COMM MISC====","","","22521.65",58171,3200406.00876622,1670992.31627622,"17102 E BALTIC DR ","{79A0C43C-1070-4727-8DFD-486CBD990C6E}"
3200512.01216313,1670979.69261381,475178387,1494003,NA,"2020/10/13 10:55:31+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Breakaway Decks - Deck Replacement (5) 15x10 (2) 7x5","LT-Commercial Misc","","15900",58186,3200512.01216313,1670979.69261381,"17152 E BALTIC DR ","{2B835297-1612-47B2-BE2C-CE4D45A81EC2}"
3200303.37445706,1671248.99292822,475178388,1494004,NA,"2020/10/13 10:57:58+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Breakaway Decks Replacement","LT-COMM MISC","","23000",57736,3200303.37445706,1671248.99292822,"2295 S PITKIN WAY ","{D81E38E0-E07F-4C83-A8C9-D89E56DD7D53}"
3200441.34793438,1671307.90225923,475178389,1494005,NA,"2020/10/13 10:59:01+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Breakaway Deck Replacement","LT/Commercial Miscellaneous
","","23000",57647,3200441.34793438,1671307.90225923,"2286 S PITKIN WAY ","{FBBED740-9B11-4794-9D7B-BB1CD2C57BA5}"
3200464.06147164,1671206.91460031,475178392,1494008,NA,"2020/10/13 11:04:27+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Breakaway Deck Replacement","LT/Commercial Miscellaneous","","20000",57808,3200464.06147164,1671206.91460031,"2296 S PITKIN WAY ","{7590FEEA-07D7-4419-9632-7DBE67260CB3}"
3200647.46136731,1671008.30541748,475178402,1494037,NA,"2020/10/13 11:44:15+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Breakaway Deck Replacement LT-COMM MISC===","","","15954.31",58139,3200647.46136731,1671008.30541748,"17191 E BALTIC DR ","{2A790E9E-812C-4C7E-AB2F-33C80028DCF0}"
3200586.0461358,1670966.22741765,475178404,1494039,NA,"2020/10/13 11:45:31+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE |  Breakaway Deck Replacement  Scope of Work Includes:Structural===LT-COMM MISC===","","","9431.63",58206,3200586.0461358,1670966.22741765,"17192 E BALTIC DR ","{E1D7E82F-5DEE-4558-A3F0-1ACC4D05AA99}"
3200408.53828873,1671386.16785073,475178406,1494044,NA,"2020/10/13 11:48:20+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Breakaway Deck Replacement","LT/Commercial Miscellaneous
","","20000",57553,3200408.53828873,1671386.16785073,"2276 S PITKIN WAY ","{0F6BC71A-2250-4463-B6AF-4DFDD75EDD1B}"
3200307.1057488,1671474.87108539,475178410,1494055,NA,"2020/10/13 11:55:41+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Breakaway Deck Replacement| Scope of Work Includes:Structural===LT-COMM MISC ","","","16501.88",57357,3200307.1057488,1671474.87108539,"2275 S PITKIN WAY ","{5DBDC334-0338-4C63-8ACA-9113677DE918}"
3188211.78840405,1697565.37927173,475178469,1494315,NA,"2020/10/14 08:32:17+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | OPERATION WARP SPEED - VACCINATION TRIAL CLINIC - 3 MODULAR TRAILERS

***LT - Commercial Miscellaneous*** Attn: Chris D, Craig M (Three modular units being set to conduct test)","****NEED GC****
***NEED TO ROUTE TO ENGINEERING, SITE ACCESS, ZONING AND PLANNING***","","100000",9790,3188211.78840405,1697565.37927173,"1999 N FITZSIMONS PKWY ","{A38A801E-74BC-4B36-AF78-E5CF5A663DFA}"
3224006.44876997,1708071.17945431,475178471,1494317,NA,"2020/10/14 08:39:46+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Service relocation change for street lighting

LT-Commercial Misc per EB","***ATTN CHRIS D***","","6800.00",222076,3224006.44876997,1708071.17945431,"24342 E 41ST AVE ","{5FA260B5-E1B3-48DE-BBEE-CDFEE13BE72E}"
3183232.66516022,1703924.49549048,475178477,1494340,NA,"2020/10/14 09:42:31+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDING ONLINE  - ROOFTOP EQUIPMENT ENCLOSURE

","***MJ***UNIT I**NEED VALUATION AND GC NOT MECHANICAL AS ROOFTOP UNIT IS ALREADY IN PLACE**
","","1.00",4619,3183232.66516022,1703924.49549048,"12001 E 33RD AVE ","{3B1B4BED-78E0-4523-BA03-C2E41D21B9F0}"
3187971.26493497,1666810.63763173,475178519,1494470,NA,"2020/10/14 13:03:30+00","CT","Counter Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | HENSON 5334 | TUB TO SHOWER CONVERSION - HEATHER GARDENS","UNIT 301","2020/10/26 13:58:55+00","7985.00",67773,3187971.26493497,1666810.63763173,"13626 E BATES AVE ","{AF5EA154-C8E9-4DB6-A132-023F596F98B7}"
3221424.42899963,1691556.75841498,475178579,1494666,NA,"2020/10/15 09:04:37+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | SYCAMORE PHASE 2 EXPANSION - FOUNDATION ONLY PERMIT ","LT - Commercial Miscellaneous (ROUTE TO ALL DEPARTMENTS AS IF A CM)
***NEEDS GC***                                                          +++Please assign structural to  Dirk Anderson+++","","300000000",200829,3221424.42899963,1691556.75841498,"23505 E 6TH AVE ","{B7E74324-EDB2-4137-8152-7639FF3FB551}"
3221424.42899963,1691556.75841498,475178800,1495149,NA,"2020/10/19 11:40:46+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | SYCAMORE PHASE 2 EXPANSION - FOUNDATION ONLY PERMIT 
","                                                ","2020/11/02 12:42:30+00","31710530",200829,3221424.42899963,1691556.75841498,"23505 E 6TH AVE ","{80F23D72-E200-4D2D-BE37-BFD041067DFA}"
3188211.78840405,1697565.37927173,475178930,1495521,NA,"2020/10/20 10:49:50+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | OPERATION WARP SPEED - VACCINATION TRIAL CLINIC - 3 MODULAR TRAILERS

","***APPROVED FOR 180 DAY EXTENSION PER DARCY DODD. DD 4/20/21***MODULES NEED TO HAVE STATE OF COLORADO MEDALLION ","2020/11/02 16:02:01+00","100000",9790,3188211.78840405,1697565.37927173,"1999 N FITZSIMONS PKWY ","{D0F14BB0-79EE-47AA-A989-BCD7B1298F3F}"
3200406.00876622,1670992.31627622,475178973,1495617,NA,"2020/10/20 13:54:39+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | BREAKAWAY DECK REPLACEMENT","","2020/10/30 12:52:26+00","22521.65",58171,3200406.00876622,1670992.31627622,"17102 E BALTIC DR ","{55F849B4-4744-491E-A925-E4279A532F64}"
3200647.46136731,1671008.30541748,475178975,1495622,NA,"2020/10/20 14:02:19+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | BREAKAWAY DECK REPLACEMENT
","","2020/10/29 10:37:47+00","15954.31",58139,3200647.46136731,1671008.30541748,"17191 E BALTIC DR ","{48FB1474-A10F-4112-BE1C-6247CE754777}"
3200586.0461358,1670966.22741765,475178976,1495624,NA,"2020/10/20 14:09:34+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE |  Breakaway Deck Replacement  ","","2020/10/29 10:40:48+00","9431.63",58206,3200586.0461358,1670966.22741765,"17192 E BALTIC DR ","{D278B3F0-8CD1-4A7B-9BA2-3DFC55DEF1DA}"
3200307.1057488,1671474.87108539,475178980,1495633,NA,"2020/10/20 14:14:49+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Breakaway Deck Replacement","","2020/10/29 10:44:22+00","16501.88",57357,3200307.1057488,1671474.87108539,"2275 S PITKIN WAY ","{4C54BDDB-94A7-4AB7-B92D-22C2E9C139DD}"
3200303.37445706,1671248.99292822,475179048,1495915,NA,"2020/10/21 13:28:50+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Breakaway Decks Repairs","","2020/10/29 13:03:31+00","23000",57736,3200303.37445706,1671248.99292822,"2295 S PITKIN WAY ","{5F44CE70-9437-4407-ACE6-CA6A61DE5D0C}"
3200483.40985814,1671105.08540764,475179050,1495918,NA,"2020/10/21 13:34:11+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Breakaway Condos Decks | Repair Existing Deck Decks on Multi-Family Building","","2020/10/29 10:34:19+00","23000",57977,3200483.40985814,1671105.08540764,"17101 E BALTIC DR ","{FD5A4CE2-E230-4DCC-B736-52F102B96314}"
3200512.01216313,1670979.69261381,475179141,1496159,NA,"2020/10/22 11:14:29+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | BREAKAWAY DECKS - DECK REPLACEMENT (5) 15X10 (2) 7X5","","2020/10/30 07:40:57+00","15900",58186,3200512.01216313,1670979.69261381,"17152 E BALTIC DR ","{ADE58977-9D86-419C-A0B6-638A11C2A837}"
3200441.34793438,1671307.90225923,475179149,1496180,NA,"2020/10/22 11:35:18+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | BREAKAWAY DECK REPLACEMENT","","2020/10/29 11:26:45+00","23000",57647,3200441.34793438,1671307.90225923,"2286 S PITKIN WAY ","{CAA9C90B-0F09-40D9-A98D-52BC5DFC61D4}"
